t,x,y
0.0,1.15172400420925,0.38290486396924117
0.0,0.7068949868551861,0.9694813441753038
0.0,0.8820991398918605,0.6201412476480299
0.0,0.858771805736458,0.6018265171855636
0.0,1.1223767272782617,0.2857953260880992
0.0,0.75257770802713,0.7098028330689208
0.0,1.1342229245102744,0.7245525390312971
0.0,1.0748706977561346,0.6572421586415494
0.04216902890724555,0.8813237012669395,0.13596477507319943
0.04216902890724555,0.8313415811915212,0.30088479622264136
0.04216902890724555,0.7124109995289141,1.0898507875406003
0.04216902890724555,1.008913351852978,0.3259172430729147
0.04216902890724555,0.8652196115170754,0.7048980325534138
0.04216902890724555,0.7974203501848316,0.1573887447086086
0.04216902890724555,0.9679719350140765,0.3699279972206737
0.04216902890724555,0.8240303250709099,0.2788255841746372
0.0843380578144911,0.7638396834318274,0.6914807130998304
0.0843380578144911,1.3001506100573441,0.4845535652950648
0.0843380578144911,0.6208257908145126,0.7789885148474274
0.0843380578144911,0.41448531229794316,0.7698125675533992
0.0843380578144911,0.3540455836559576,0.6398310633036907
0.0843380578144911,0.7607362188359721,0.6425942828130377
0.0843380578144911,0.10003479600568377,0.6818975973172816
0.0843380578144911,0.4686245215580282,0.8777328868746883
0.12650708672173663,0.8685675129875651,0.3535625172124469
0.12650708672173663,0.6933780418045372,0.6718012492144697
0.12650708672173663,0.8054969002267913,0.6019630083804717
0.12650708672173663,0.7213793920984823,1.0804366039839972
0.12650708672173663,0.9768359859053181,0.5191534029935458
0.12650708672173663,-0.07599415765294215,0.853073441754288
0.12650708672173663,-0.2511157864397362,1.0723753443845765
0.12650708672173663,0.918928737689135,0.8254804552466986
0.1686761156289822,0.843201300396041,1.5670787352737765
0.1686761156289822,0.5752575103952112,0.7710989781796821
0.1686761156289822,0.6581725499673221,0.86738605051932
0.1686761156289822,0.4987040233919324,0.9743503634126405
0.1686761156289822,1.2661556803467056,1.3228423208869549
0.1686761156289822,0.32018816071131195,1.0497908919909653
0.1686761156289822,1.0799301980149887,1.1733971040576223
0.1686761156289822,1.4248215671015583,1.4684431991292688
0.21084514453622774,1.0423850560986339,0.9519222085142615
0.21084514453622774,0.9568586604272122,0.9421555694751595
0.21084514453622774,0.7962147758127752,0.9055912726309335
0.21084514453622774,0.6357543247857267,0.3808134249920815
0.21084514453622774,0.606612953848819,1.3854290393183328
0.21084514453622774,0.626001651620944,0.7181805340982169
0.21084514453622774,0.7277416132505946,0.9261705649176186
0.21084514453622774,0.8761791747423519,0.6819123312087715
0.25301417344347327,0.8605664158772279,0.3349019113293437
0.25301417344347327,0.7674471023665393,0.6680805077912608
0.25301417344347327,1.054569869261162,1.429045270329869
0.25301417344347327,0.6425520404910381,0.9545343069430001
0.25301417344347327,0.5326464975211089,1.1776825443958954
0.25301417344347327,0.7995186906123379,0.48824175133480596
0.25301417344347327,0.7246092545550911,0.8490859854059631
0.25301417344347327,0.447497795464032,1.0535488895144658
0.2951832023507188,0.4957665144035037,1.0267016095106682
0.2951832023507188,0.5626727805402693,0.8144341155863786
0.2951832023507188,0.5413974193338114,0.9136507539718293
0.2951832023507188,0.19549739488176204,0.8001950467049009
0.2951832023507188,0.8868890645805514,1.3383464101594953
0.2951832023507188,0.4655731844390103,1.3120858892932081
0.2951832023507188,0.08005723941856324,0.7818876037968956
0.2951832023507188,0.21567380690856786,1.0122243289388397
0.3373522312579644,0.3643900538555383,1.319078456986757
0.3373522312579644,0.3284431548244654,1.3390301506486915
0.3373522312579644,9.700474925000702e-05,1.2889500231456577
