t,x,y
0.0,1.2483570765056164,-0.06913215058559233
0.0,1.3238442690503462,0.7615149282040127
0.0,0.882923312638332,-0.11706847847459027
0.0,1.7896064077536957,0.3837173645764544
0.0,0.7652628070325239,0.27128002179298233
0.0,0.7682911535937689,-0.23286487678512843
0.0,1.120981135783017,-0.956640122328899
0.0,0.13754108374348362,-0.28114376462048635
0.04216902890724555,0.485593084703804,0.24136177818975993
0.04216902890724555,0.5379966071104103,-0.6219137387755229
0.04216902890724555,1.7248330293317928,-0.028650038351144838
0.04216902890724555,1.0257727472149778,-0.6281359812146055
0.04216902890724555,0.7198172826084246,0.13969940674705603
0.04216902890724555,0.4165118561598645,0.27208712106495897
0.04216902890724555,0.6916892999116134,-0.0616087630045154
0.04216902890724555,0.6911553387563174,1.010377204146592
0.0843380578144911,0.9614136906286919,-0.3609780635594091
0.0843380578144911,1.3794347590492533,-0.44254442406697025
0.0843380578144911,1.0725941005000366,-0.8119576610213469
0.0843380578144911,0.30406927854844357,0.2663080188531026
0.0843380578144911,1.337395592995364,0.2535615415135261
0.0843380578144911,0.9103381618035385,0.01732555312389647
0.0843380578144911,0.22890130781394513,-0.19204470327881346
0.0843380578144911,0.7378429175177651,0.6964385140279987
0.12650708672173663,1.1006512483370336,-0.6311967766199804
0.12650708672173663,1.0908840882502004,0.05778216085322829
0.12650708672173663,0.5903811033998236,0.5561614454818204
0.12650708672173663,1.4443418648007784,0.7159633606194858
0.12650708672173663,0.5092333419414836,0.09571711313577927
0.12650708672173663,1.0944738192545849,0.7380958646225662
0.12650708672173663,0.689254984630158,0.157493812729478
0.12650708672173663,0.37567461654978884,-0.34778001097894884
0.1686761156289822,1.2809394010885597,1.0091097440232568
0.1686761156289822,0.8386714291012939,0.8327561786838575
0.1686761156289822,1.055494502415278,0.00842985243528327
0.1686761156289822,1.0553742926456677,1.10000801297083
0.1686761156289822,0.856763470336485,1.1133115576448485
0.1686761156289822,-0.43519606215341133,0.7419409819254573
